        CG/HBCS        CG/ScaleStar
1        36.74        0.02
2        41.03        0.05
3        26.09        5.24
4        12.92        15.13
5        0.35        21.31
6        1.90        25.58
7        3.41        28.68
8        4.74        30.97
9        6.22        32.88
10        6.46        34.36
11        6.92        35.62
12        7.44        36.67
13        7.87        37.54
14        8.36        38.33
15        8.62        38.99
16        8.95        39.57
17        8.93        40.09
18        9.22        40.55
19        9.40        40.99
20        0.00        41.35
