        CG/HBCS        CG/ScaleStar
1        32.64        0.12
2        34.49        0.46
3        23.09        0.11
4        19.93        2.33
5        5.68        10.17
6        1.62        16.21
7        4.13        20.48
8        4.40        23.50
9        5.87        26.24
10        7.12        28.41
11        7.77        30.08
12        9.03        31.50
13        9.94        32.83
14        10.31        33.85
15        10.56        34.77
16        10.98        35.65
17        10.96        36.37
18        11.39        37.01
19        11.42        37.62
20        0.00        38.16
