        CG/HBCS        CG/ScaleStar
1        32.52        0.09
2        36.62        0.18
3        28.24        0.20
4        17.22        4.85
5        0.08        13.00
6        1.68        18.15
7        2.93        22.18
8        4.42        25.35
9        6.31        27.74
10        7.38        29.66
11        7.98        31.34
12        8.74        32.72
13        9.48        33.82
14        9.75        34.87
15        10.22        35.75
16        10.52        36.52
17        10.76        37.18
18        11.12        37.81
19        11.14        38.38
20        0.00        38.89
