        CG/HBCS        CG/ScaleStar
1        21.23        0.32
2        22.76        0.65
3        25.22        0.96
4        26.20        0.02
5        19.95        -0.12
6        0.52        0.43
7        1.40        5.73
8        3.50        10.39
9        6.14        14.55
10        7.54        17.48
11        7.86        20.26
12        8.39        22.31
13        10.08        24.17
14        10.84        25.80
15        12.15        27.19
16        12.65        28.52
17        13.24        29.59
18        14.19        30.68
19        14.85        31.52
20        0.00        32.38
