        CG/HBCS        CG/ScaleStar
1        33.24        0.18
2        36.41        -0.44
3        31.34        -0.98
4        17.10        7.24
5        0.11        14.87
6        0.80        20.13
7        2.85        23.59
8        4.80        26.57
9        6.03        28.94
10        7.03        30.87
11        7.93        32.35
12        8.27        33.60
13        8.96        34.72
14        9.39        35.68
15        9.69        36.51
16        10.16        37.22
17        10.44        37.87
18        10.71        38.45
19        10.53        39.00
20        0.00        39.45
