        CG/HBCS        CG/ScaleStar
1        17.51        0.66
2        22.05        0.10
3        11.82        0.76
4        23.61        0.00
5        13.52        0.26
6        15.09        0.42
7        0.47        1.39
8        2.75        6.10
9        4.77        9.96
10        7.84        13.99
11        8.92        16.69
12        9.99        18.94
13        12.21        21.24
14        10.76        22.84
15        12.01        24.65
16        11.62        25.94
17        13.03        27.12
18        14.37        28.41
19        14.62        29.39
20        0.00        30.36
