        CG/HBCS        CG/ScaleStar
1        31.47        0.05
2        36.10        -0.78
3        28.15        0.17
4        21.31        4.81
5        0.30        12.95
6        1.37        17.93
7        2.84        22.16
8        4.56        25.30
9        6.11        27.73
10        7.20        29.56
11        8.27        31.25
12        8.91        32.64
13        8.99        33.75
14        9.42        34.78
15        9.94        35.72
16        10.35        36.48
17        10.71        37.16
18        10.87        37.76
19        11.05        38.33
20        0.00        38.84
