        CG/HBCS        CG/ScaleStar
1        37.16        0.10
2        42.15        0.05
3        26.41        5.10
4        14.18        15.07
5        0.65        21.27
6        1.81        25.50
7        3.27        28.53
8        4.82        30.91
9        5.91        32.80
10        6.41        34.28
11        7.03        35.54
12        7.53        36.59
13        8.06        37.46
14        8.30        38.21
15        8.63        38.93
16        8.91        39.50
17        8.91        40.01
18        9.13        40.48
19        9.26        40.91
20        0.00        41.27
