        CG/HBCS        CG/ScaleStar
1        31.93        -0.13
2        34.49        0.16
3        31.44        0.04
4        10.60        -0.40
5        8.35        4.59
6        -0.49        11.06
7        1.83        16.08
8        4.62        19.91
9        6.22        22.70
10        8.10        25.19
11        8.85        27.04
12        9.28        28.83
13        9.82        30.22
14        10.44        31.50
15        11.17        32.63
16        11.69        33.48
17        11.94        34.42
18        12.49        35.17
19        12.66        35.86
20        0.00        36.49
