        CG/HBCS        CG/ScaleStar
1        11.09        1.66
2        26.21        0.00
3        19.05        0.48
4        15.47        0.30
5        6.38        0.46
6        14.10        0.15
7        -0.07        0.22
8        1.18        1.23
9        2.21        1.28
10        2.23        2.90
11        5.16        6.21
12        6.52        9.49
13        8.20        12.49
14        9.24        14.67
15        11.07        16.66
16        12.87        18.35
17        14.92        20.27
18        14.90        21.61
19        15.66        22.91
20        0.00        24.29
