        CG/HBCS        CG/ScaleStar
1        24.73        1.03
2        29.76        0.23
3        32.13        0.00
4        22.81        0.17
5        5.68        0.20
6        0.71        4.25
7        2.28        9.64
8        4.43        14.33
9        4.19        17.63
10        6.66        20.61
11        8.11        22.91
12        9.77        24.95
13        11.12        26.61
14        11.83        28.12
15        12.70        29.33
16        13.47        30.56
17        13.04        31.54
18        13.60        32.48
19        13.68        33.26
20        0.00        34.03
