        CG/HBCS        CG/ScaleStar
1        19.18        0.71
2        21.89        -0.01
3        23.06        0.24
4        27.56        -0.03
5        16.81        0.31
6        3.26        0.17
7        1.11        5.66
8        3.93        10.14
9        6.15        14.46
10        8.18        17.43
11        9.04        20.17
12        8.77        22.23
13        9.62        24.02
14        11.16        25.77
15        11.93        27.03
16        12.98        28.44
17        13.69        29.46
18        14.14        30.57
19        14.25        31.47
20        0.00        32.34
