        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.00        0.00
3        0.00        0.00
4        0.00        0.00
5        25.47        0.00
6        0.00        0.00
7        0.00        0.00
8        -22.37        0.00
9        0.00        0.00
10        18.28        0.00
11        -24.29        0.00
12        0.00        0.00
13        0.00        0.00
14        0.00        0.00
15        0.00        0.00
16        0.00        0.00
17        0.00        0.00
18        12.14        12.14
19        12.14        12.14
20        0.00        12.14
