        CG/HBCS        CG/ScaleStar
1        15.31        0.18
2        22.62        -0.09
3        18.89        0.36
4        6.43        0.67
5        13.75        -0.01
6        14.21        -0.11
7        3.55        0.13
8        0.23        1.18
9        1.68        5.16
10        4.94        9.16
11        7.61        12.69
12        9.63        15.08
13        10.22        17.46
14        12.56        19.61
15        13.16        21.29
16        13.95        22.87
17        14.48        24.33
18        15.27        25.52
19        15.31        26.64
20        0.00        27.70
