        CG/HBCS        CG/ScaleStar
1        29.97        -2.35
2        32.85        0.16
3        32.00        -0.52
4        21.06        0.05
5        2.66        1.35
6        0.87        7.77
7        1.43        13.28
8        2.64        16.90
9        5.62        20.56
10        7.05        22.77
11        8.94        25.20
12        9.59        26.82
13        10.20        28.59
14        10.17        29.76
15        10.75        31.08
16        11.87        32.12
17        12.36        33.03
18        13.23        33.86
19        13.14        34.64
20        0.00        35.30
