        CG/HBCS        CG/ScaleStar
1        35.21        0.20
2        40.11        0.07
3        29.40        3.27
4        12.51        13.41
5        -0.04        19.95
6        2.01        24.24
7        3.20        27.42
8        4.51        29.89
9        5.89        31.80
10        6.58        33.50
11        7.21        34.81
12        7.61        35.92
13        7.97        36.89
14        8.59        37.72
15        8.60        38.41
16        9.11        39.03
17        9.25        39.58
18        9.63        40.08
19        9.75        40.53
20        0.00        40.93
