        CG/HBCS        CG/ScaleStar
1        33.38        0.01
2        35.58        -1.13
3        25.92        0.09
4        22.04        4.81
5        -0.12        12.92
6        1.40        17.83
7        2.53        22.09
8        4.55        25.37
9        6.02        27.63
10        7.11        29.58
11        8.18        31.30
12        8.83        32.69
13        9.34        33.82
14        9.42        34.84
15        10.03        35.74
16        10.52        36.49
17        10.88        37.14
18        11.12        37.77
19        11.21        38.36
20        0.00        38.85
