        CG/HBCS        CG/ScaleStar
1        32.09        -0.12
2        35.13        0.30
3        27.26        0.04
4        11.11        -1.80
5        9.60        7.71
6        0.28        13.90
7        2.57        18.02
8        4.78        21.90
9        5.81        24.71
10        6.63        26.72
11        7.57        28.70
12        8.74        30.24
13        9.59        31.55
14        10.68        32.81
15        10.87        33.70
16        11.27        34.68
17        11.43        35.48
18        11.84        36.13
19        11.70        36.82
20        0.00        37.38
