        CG/HBCS        CG/ScaleStar
1        16.26        0.32
2        22.36        0.30
3        14.35        0.42
4        5.58        1.45
5        12.86        0.02
6        17.79        0.21
7        10.85        0.30
8        0.36        1.26
9        1.57        5.22
10        3.70        9.07
11        6.44        12.55
12        9.13        15.07
13        10.71        17.44
14        11.85        19.68
15        13.15        21.32
16        13.73        22.78
17        15.06        24.27
18        14.51        25.59
19        14.97        26.73
20        0.00        27.88
