        CG/HBCS        CG/ScaleStar
1        32.92        0.03
2        34.61        0.14
3        27.37        0.08
4        11.67        -0.91
5        12.79        7.62
6        0.51        13.94
7        2.76        17.99
8        5.06        21.83
9        6.39        24.69
10        6.98        26.68
11        7.89        28.71
12        9.38        30.24
13        10.00        31.57
14        10.27        32.76
15        10.74        33.68
16        11.15        34.60
17        11.38        35.47
18        11.59        36.12
19        11.92        36.77
20        0.00        37.36
