        CG/HBCS        CG/ScaleStar
1        16.63        1.08
2        19.78        0.31
3        23.35        -0.01
4        24.57        0.00
5        24.61        -0.01
6        8.64        -1.03
7        -0.14        1.72
8        0.72        5.73
9        3.87        10.03
10        6.05        14.16
11        7.91        16.72
12        9.60        18.89
13        11.20        21.38
14        10.87        22.83
15        12.06        24.83
16        12.89        26.05
17        12.93        27.21
18        13.94        28.52
19        14.59        29.50
20        0.00        30.50
