        CG/HBCS        CG/ScaleStar
1        29.27        -3.06
2        33.15        0.18
3        33.63        -0.42
4        21.01        0.09
5        7.37        1.49
6        0.45        7.89
7        1.29        13.34
8        3.08        17.11
9        5.44        20.48
10        7.73        22.93
11        8.95        25.28
12        9.72        26.99
13        10.47        28.62
14        10.79        29.86
15        11.51        31.13
16        11.43        32.16
17        12.14        33.07
18        12.52        33.92
19        13.20        34.67
20        0.00        35.34
