        CG/HBCS        CG/ScaleStar
1        17.24        0.49
2        23.08        0.11
3        13.39        0.23
4        28.23        0.98
5        13.31        0.05
6        12.66        0.30
7        5.86        1.45
8        2.46        6.13
9        4.50        9.86
10        6.86        13.90
11        9.19        16.52
12        11.21        19.30
13        11.14        21.29
14        11.15        22.76
15        12.01        24.67
16        12.59        26.04
17        12.37        27.09
18        13.68        28.44
19        14.35        29.39
20        0.00        30.35
