        CG/HBCS        CG/ScaleStar
1        2.33        2.12
2        14.11        -8.34
3        8.71        0.64
4        17.79        2.06
5        24.00        14.40
6        17.83        1.32
7        5.91        0.00
8        12.87        3.40
9        6.95        6.35
10        10.99        5.04
11        12.70        9.13
12        11.20        3.71
13        9.73        7.69
14        14.09        12.14
15        12.18        14.64
16        10.23        13.40
17        12.14        15.72
18        14.70        18.17
19        16.01        19.43
20        0.00        19.43
