        CG/HBCS        CG/ScaleStar
1        39.00        0.18
2        42.17        0.11
3        27.11        7.01
4        12.32        16.51
5        0.13        22.41
6        1.98        26.46
7        3.21        29.45
8        4.85        31.74
9        5.32        33.45
10        6.03        34.95
11        6.91        36.16
12        7.33        37.14
13        7.58        37.99
14        7.91        38.71
15        8.38        39.36
16        8.60        39.94
17        8.63        40.44
18        8.94        40.90
19        8.97        41.32
20        0.00        41.66
