        CG/HBCS        CG/ScaleStar
1        32.75        -0.23
2        34.05        0.27
3        32.06        0.01
4        11.86        -0.09
5        2.97        4.65
6        0.01        10.81
7        1.82        16.07
8        4.60        19.91
9        6.30        22.67
10        7.48        25.20
11        8.80        27.02
12        8.99        28.85
13        9.88        30.33
14        10.30        31.58
15        11.21        32.63
16        11.82        33.50
17        12.45        34.38
18        12.36        35.13
19        12.44        35.84
20        0.00        36.46
