        CG/HBCS        CG/ScaleStar
1        31.87        0.04
2        33.34        0.18
3        29.04        0.08
4        10.91        -0.81
5        8.92        4.60
6        -1.34        10.41
7        1.87        15.98
8        4.78        19.79
9        6.51        22.62
10        8.07        25.16
11        8.51        27.03
12        9.48        28.83
13        9.62        30.23
14        10.43        31.48
15        11.19        32.61
16        11.53        33.54
17        11.63        34.43
18        12.30        35.14
19        12.76        35.84
20        0.00        36.48
