        CG/HBCS        CG/ScaleStar
1        32.24        0.03
2        35.05        0.15
3        21.36        0.03
4        16.34        2.42
5        2.14        9.67
6        1.36        15.98
7        3.77        20.51
8        4.57        23.48
9        5.75        26.11
10        7.28        28.37
11        7.98        29.99
12        8.95        31.52
13        9.37        32.83
14        9.93        33.84
15        10.20        34.81
16        10.57        35.65
17        10.96        36.37
18        11.31        37.02
19        11.82        37.64
20        0.00        38.18
