        CG/HBCS        CG/ScaleStar
1        23.56        1.45
2        30.38        0.11
3        33.71        0.11
4        25.04        0.07
5        7.30        0.01
6        0.76        4.15
7        1.68        9.68
8        3.77        14.24
9        4.54        17.59
10        6.32        20.53
11        7.67        22.83
12        9.66        24.95
13        11.12        26.50
14        12.39        28.11
15        12.51        29.31
16        13.38        30.48
17        13.42        31.45
18        13.84        32.41
19        13.57        33.19
20        0.00        33.98
