        CG/HBCS        CG/ScaleStar
1        38.74        0.17
2        41.31        0.08
3        27.17        7.13
4        11.44        16.60
5        0.15        22.54
6        1.63        26.56
7        3.40        29.47
8        4.67        31.74
9        5.64        33.55
10        6.37        35.01
11        6.86        36.21
12        7.45        37.19
13        7.75        38.07
14        7.82        38.77
15        8.25        39.43
16        8.38        40.01
17        8.50        40.51
18        8.86        40.97
19        8.83        41.38
20        0.00        41.72
