        CG/HBCS        CG/ScaleStar
1        10.46        0.07
2        22.64        0.01
3        20.51        0.45
4        11.56        0.44
5        13.41        0.59
6        5.93        0.00
7        1.45        -0.04
8        -0.17        -0.13
9        0.73        0.84
10        1.86        3.09
11        3.40        6.51
12        6.25        9.73
13        7.51        12.76
14        9.58        14.84
15        11.54        16.69
16        13.22        18.35
17        13.92        20.27
18        15.09        21.60
19        16.53        22.93
20        0.00        24.29
