        CG/HBCS        CG/ScaleStar
1        38.69        0.15
2        41.40        0.01
3        26.92        7.00
4        11.13        16.51
5        0.34        22.42
6        1.69        26.47
7        3.55        29.44
8        4.74        31.71
9        5.54        33.45
10        6.33        34.93
11        7.05        36.12
12        7.33        37.11
13        7.78        37.96
14        8.00        38.69
15        8.24        39.34
16        8.43        39.91
17        8.54        40.44
18        8.89        40.88
19        9.09        41.29
20        0.00        41.62
