        CG/HBCS        CG/ScaleStar
1        14.88        0.13
2        22.99        0.29
3        19.54        0.31
4        9.12        0.00
5        13.40        -0.10
6        12.84        0.12
7        3.35        0.18
8        0.40        1.18
9        2.45        5.19
10        4.88        9.20
11        7.34        12.64
12        9.15        15.14
13        11.66        17.48
14        12.26        19.64
15        13.74        21.28
16        13.88        22.88
17        14.32        24.32
18        14.79        25.54
19        15.36        26.69
20        0.00        27.82
