        CG/HBCS        CG/ScaleStar
1        32.58        -0.01
2        35.28        0.32
3        20.86        0.05
4        14.17        2.30
5        4.34        10.17
6        1.50        16.11
7        3.35        20.47
8        4.55        23.50
9        5.76        26.25
10        7.02        28.35
11        8.16        30.00
12        9.04        31.48
13        9.84        32.78
14        10.28        33.82
15        10.66        34.76
16        10.75        35.60
17        10.98        36.31
18        11.29        36.99
19        11.55        37.60
20        0.00        38.12
