        CG/HBCS        CG/ScaleStar
1        17.59        0.43
2        21.74        -0.24
3        18.73        0.47
4        20.86        2.27
5        14.59        0.19
6        11.83        -0.07
7        0.59        1.46
8        1.90        6.02
9        5.22        10.29
10        7.82        13.99
11        8.78        16.56
12        10.16        19.09
13        12.13        21.31
14        11.14        22.91
15        12.85        24.79
16        12.52        25.99
17        13.55        27.19
18        13.66        28.43
19        14.41        29.43
20        0.00        30.36
