        CG/HBCS        CG/ScaleStar
1        34.55        0.09
2        40.75        0.02
3        31.05        1.58
4        6.59        11.62
5        0.21        18.19
6        1.65        22.97
7        3.78        26.46
8        4.62        29.11
9        5.43        31.21
10        6.82        32.83
11        7.79        34.24
12        8.18        35.35
13        8.50        36.31
14        8.75        37.17
15        9.00        37.93
16        9.24        38.56
17        9.44        39.15
18        9.81        39.67
19        10.00        40.16
20        10.06        40.56
