        CG/HBCS        CG/ScaleStar
1        31.38        -0.11
2        34.01        0.26
3        30.21        -0.12
4        5.76        -0.97
5        6.71        4.54
6        1.05        10.52
7        1.89        15.93
8        4.58        19.66
9        6.18        22.56
10        7.74        25.09
11        8.60        26.94
12        8.87        28.80
13        9.41        30.19
14        10.23        31.32
15        11.20        32.46
16        11.33        33.42
17        12.04        34.34
18        12.46        35.10
19        12.31        35.77
20        0.00        36.40
