        CG/HBCS        CG/ScaleStar
1        17.29        0.26
2        23.35        0.22
3        15.93        0.17
4        22.66        1.02
5        16.37        -0.02
6        13.73        0.02
7        0.16        1.63
8        2.08        6.35
9        5.22        10.51
10        7.52        14.14
11        8.12        16.86
12        9.16        19.20
13        10.78        21.41
14        11.68        23.14
15        13.03        24.84
16        12.22        26.17
17        13.12        27.32
18        13.99        28.59
19        14.28        29.60
20        15.06        30.53
