        CG/HBCS        CG/ScaleStar
1        33.10        0.05
2        36.36        0.33
3        19.67        0.10
4        21.93        2.45
5        2.22        9.94
6        1.18        16.20
7        3.40        20.58
8        4.83        23.52
9        5.57        26.27
10        7.09        28.45
11        8.19        30.09
12        9.04        31.55
13        9.84        32.86
14        10.33        33.85
15        10.23        34.82
16        10.98        35.68
17        11.27        36.38
18        11.48        37.03
19        11.54        37.65
20        0.00        38.18
