        CG/HBCS        CG/ScaleStar
1        39.15        0.03
2        41.24        0.04
3        27.51        7.00
4        11.98        16.45
5        0.18        22.38
6        1.58        26.46
7        3.47        29.42
8        4.83        31.69
9        5.72        33.44
10        6.32        34.92
11        6.96        36.11
12        7.34        37.12
13        7.91        37.96
14        8.09        38.70
15        8.42        39.36
16        8.59        39.91
17        8.59        40.43
18        8.83        40.89
19        9.05        41.30
20        0.00        41.64
