        CG/HBCS        CG/ScaleStar
1        12.27        2.02
2        24.95        -0.71
3        22.50        0.19
4        16.17        1.70
5        18.09        1.85
6        7.65        -0.12
7        1.23        -0.43
8        2.90        -0.33
9        1.18        -2.03
10        2.39        3.83
11        3.00        7.19
12        4.63        9.40
13        8.15        12.74
14        7.45        15.05
15        9.73        17.15
16        10.72        18.69
17        12.55        20.66
18        13.63        22.08
19        15.09        23.39
20        0.00        24.80
