        CG/HBCS        CG/ScaleStar
1        33.53        0.04
2        35.36        -0.95
3        31.29        -0.63
4        17.49        7.38
5        0.11        14.92
6        1.35        20.18
7        2.91        23.69
8        4.89        26.67
9        5.89        29.00
10        7.17        30.93
11        7.54        32.40
12        8.33        33.66
13        8.71        34.74
14        9.24        35.77
15        9.53        36.59
16        9.96        37.28
17        10.23        37.97
18        10.43        38.52
19        10.78        39.07
20        0.00        39.53
