        CG/HBCS        CG/ScaleStar
1        32.90        0.05
2        35.32        0.31
3        25.84        0.14
4        10.44        -0.85
5        13.98        7.72
6        0.93        14.05
7        3.10        18.07
8        5.44        21.94
9        6.34        24.81
10        7.51        26.83
11        7.85        28.77
12        8.65        30.31
13        9.65        31.63
14        10.27        32.83
15        10.90        33.85
16        11.30        34.72
17        11.30        35.57
18        11.66        36.21
19        11.69        36.88
20        0.00        37.43
