        CG/HBCS        CG/ScaleStar
1        29.50        -1.13
2        33.16        0.17
3        33.44        -0.95
4        16.56        0.02
5        0.90        1.54
6        0.76        7.95
7        1.26        13.36
8        2.97        17.23
9        5.57        20.50
10        7.84        23.05
11        9.09        25.21
12        9.69        26.93
13        10.46        28.60
14        10.60        29.88
15        11.25        31.16
16        11.80        32.16
17        12.10        33.08
18        12.55        33.93
19        12.70        34.65
20        0.00        35.32
