        CG/HBCS        CG/ScaleStar
1        32.01        -0.24
2        32.34        0.18
3        29.47        0.00
4        8.80        0.10
5        8.51        4.68
6        -0.44        11.07
7        2.14        16.07
8        4.38        19.93
9        6.69        22.78
10        7.81        25.22
11        8.77        27.07
12        9.67        28.87
13        10.00        30.31
14        10.18        31.50
15        11.11        32.59
16        11.49        33.45
17        12.12        34.39
18        12.86        35.18
19        12.70        35.86
20        0.00        36.50
