        CG/HBCS        CG/ScaleStar
1        12.40        0.12
2        24.66        0.03
3        17.97        0.25
4        9.96        0.69
5        15.38        0.14
6        15.56        -0.05
7        -0.72        -1.59
8        5.05        1.34
9        1.34        5.30
10        4.04        8.69
11        7.23        12.52
12        9.30        15.25
13        10.19        17.39
14        12.77        19.80
15        12.76        21.54
16        13.68        22.84
17        13.74        24.34
18        14.57        25.72
19        15.42        26.84
20        0.00        27.94
