        CG/HBCS        CG/ScaleStar
1        35.79        0.11
2        40.33        0.05
3        29.10        3.37
4        7.31        13.60
5        0.03        19.99
6        2.26        24.36
7        3.43        27.52
8        4.22        29.97
9        5.99        31.97
10        6.87        33.54
11        7.28        34.85
12        7.59        35.96
13        8.08        36.88
14        8.50        37.72
15        8.73        38.41
16        8.90        39.03
17        9.17        39.57
18        9.33        40.08
19        9.60        40.52
20        0.00        40.90
