        CG/HBCS        CG/ScaleStar
1        21.07        0.83
2        20.93        -0.06
3        25.50        0.08
4        27.47        0.12
5        19.87        0.14
6        0.47        0.36
7        1.50        5.87
8        4.23        10.39
9        6.28        14.58
10        6.83        17.45
11        8.75        20.29
12        9.15        22.26
13        9.74        24.10
14        11.15        25.83
15        11.84        27.11
16        12.98        28.57
17        13.31        29.55
18        14.16        30.69
19        14.72        31.55
20        0.00        32.42
