        CG/HBCS        CG/ScaleStar
1        31.87        0.11
2        35.71        0.41
3        25.88        -0.00
4        17.52        2.30
5        4.97        9.79
6        1.31        15.99
7        3.51        20.39
8        4.31        23.31
9        5.74        26.13
10        6.89        28.30
11        7.95        29.90
12        8.97        31.47
13        9.92        32.72
14        9.61        33.72
15        10.12        34.69
16        10.74        35.55
17        11.01        36.26
18        11.35        36.93
19        11.77        37.56
20        0.00        38.11
