        CG/HBCS        CG/ScaleStar
1        -5.49        -5.49
2        6.88        2.73
3        12.47        0.00
4        16.08        -4.04
5        31.25        14.77
6        20.38        4.98
7        11.91        0.00
8        3.70        -5.94
9        9.51        4.93
10        7.42        11.08
11        6.93        5.85
12        9.84        3.68
13        12.97        7.03
14        14.04        12.14
15        8.04        12.16
16        8.02        12.14
17        12.10        16.04
18        14.20        18.04
19        15.65        19.43
20        0.00        19.43
