        CG/HBCS        CG/ScaleStar
1        41.23        0.13
2        41.57        0.01
3        30.18        10.12
4        4.24        19.01
5        0.19        24.77
6        2.13        28.43
7        3.55        31.12
8        4.66        33.22
9        5.23        34.85
10        6.05        36.11
11        6.52        37.22
12        6.99        38.16
13        7.31        38.96
14        7.61        39.63
15        7.79        40.20
16        8.10        40.72
17        8.11        41.18
18        8.24        41.59
19        8.34        41.96
20        0.00        42.28
