        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.05        0.05
3        0.00        0.00
4        12.50        0.00
5        19.92        0.00
6        18.98        0.04
7        0.04        0.04
8        7.49        3.98
9        0.00        0.00
10        4.48        0.00
11        0.00        0.02
12        0.00        0.02
13        4.23        3.48
14        3.46        3.48
15        4.46        0.00
16        2.78        2.78
17        0.00        4.68
18        2.92        7.47
19        4.90        9.36
20        0.00        12.14
