        CG/HBCS        CG/ScaleStar
1        31.72        0.07
2        34.66        0.16
3        23.49        0.03
4        19.61        2.49
5        5.84        9.92
6        1.43        16.10
7        3.69        20.55
8        4.67        23.55
9        5.65        26.20
10        7.15        28.43
11        8.36        30.04
12        8.94        31.56
13        9.76        32.81
14        10.36        33.87
15        9.95        34.80
16        10.44        35.69
17        10.86        36.40
18        11.49        37.03
19        11.92        37.64
20        0.00        38.16
