        CG/HBCS        CG/ScaleStar
1        33.60        0.14
2        39.10        -0.12
3        31.28        -1.33
4        8.04        9.63
5        2.48        16.76
6        1.21        21.65
7        3.75        25.28
8        5.00        28.00
9        5.67        30.07
10        6.83        31.77
11        7.35        33.24
12        8.47        34.51
13        8.82        35.59
14        9.16        36.49
15        9.39        37.24
16        9.75        37.92
17        9.81        38.52
18        10.19        39.07
19        10.42        39.60
20        0.00        40.03
