        CG/HBCS        CG/ScaleStar
1        15.56        0.42
2        21.00        -0.01
3        16.52        0.23
4        8.98        0.15
5        15.82        -0.27
6        16.94        0.03
7        13.28        0.02
8        0.34        1.11
9        1.98        5.32
10        5.25        9.24
11        7.78        12.70
12        9.28        15.10
13        9.93        17.49
14        12.16        19.58
15        14.01        21.34
16        13.67        22.92
17        14.74        24.29
18        14.84        25.54
19        14.59        26.72
20        0.00        27.85
