        CG/HBCS        CG/ScaleStar
1        31.77        -0.16
2        34.38        0.34
3        31.26        0.00
4        9.01        0.00
5        9.09        4.66
6        1.06        10.85
7        1.68        16.08
8        4.84        20.00
9        6.48        22.75
10        7.52        25.24
11        8.25        27.06
12        8.97        28.86
13        10.03        30.28
14        10.15        31.52
15        11.08        32.65
16        11.64        33.57
17        12.27        34.46
18        12.58        35.18
19        12.66        35.88
20        0.00        36.49
