        CG/HBCS        CG/ScaleStar
1        -1.36        0.31
2        -3.41        -3.75
3        27.85        8.53
4        13.64        -2.48
5        24.85        0.34
6        7.96        7.96
7        16.67        0.00
8        9.21        0.67
9        6.34        3.76
10        10.40        3.26
11        12.35        9.55
12        10.11        0.25
13        6.40        4.97
14        9.94        8.57
15        8.60        12.19
16        9.47        13.02
17        11.98        15.43
18        13.44        16.84
19        13.92        17.30
20        0.00        19.43
