        CG/HBCS        CG/ScaleStar
1        37.33        0.02
2        42.12        0.10
3        27.92        5.20
4        11.20        15.20
5        0.31        21.33
6        2.02        25.61
7        3.60        28.66
8        4.87        31.01
9        5.83        32.90
10        6.36        34.40
11        6.81        35.65
12        7.52        36.71
13        7.91        37.58
14        8.48        38.34
15        8.56        39.00
16        8.71        39.61
17        9.09        40.11
18        9.06        40.57
19        9.23        41.02
20        0.00        41.38
