        CG/HBCS        CG/ScaleStar
1        38.85        0.17
2        41.19        0.12
3        26.48        6.99
4        13.62        16.49
5        0.35        22.40
6        1.77        26.40
7        3.36        29.40
8        4.75        31.64
9        5.37        33.45
10        6.42        34.93
11        6.73        36.10
12        7.26        37.11
13        7.75        37.97
14        8.14        38.69
15        8.30        39.34
16        8.52        39.89
17        8.76        40.42
18        8.85        40.87
19        8.99        41.28
20        0.00        41.62
