        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.00        0.00
3        21.13        0.00
4        9.37        0.00
5        0.00        0.00
6        17.94        -7.41
7        0.00        0.00
8        0.00        0.00
9        15.75        0.00
10        15.75        0.00
11        0.00        1.26
12        0.00        1.26
13        7.36        0.00
14        7.36        0.00
15        9.35        0.00
16        14.03        5.16
17        15.68        6.98
18        15.68        6.98
19        20.36        12.14
20        0.00        12.14
