        CG/HBCS        CG/ScaleStar
1        30.20        -0.18
2        34.85        0.18
3        31.65        0.02
4        10.92        0.06
5        4.88        4.55
6        1.28        10.97
7        1.71        16.06
8        4.88        19.93
9        6.54        22.70
10        7.43        25.17
11        8.34        27.05
12        8.90        28.83
13        9.53        30.20
14        10.36        31.45
15        11.17        32.55
16        11.80        33.48
17        12.57        34.35
18        12.91        35.12
19        12.99        35.83
20        0.00        36.44
