        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.00        0.00
3        19.61        0.00
4        25.23        0.00
5        19.29        0.00
6        22.50        0.00
7        0.00        0.00
8        11.87        9.62
9        0.00        0.00
10        3.09        0.00
11        8.46        0.00
12        3.37        0.00
13        5.06        1.75
14        0.00        5.55
15        3.70        0.00
16        0.80        1.92
17        4.17        5.25
18        6.12        7.18
19        2.32        7.18
20        0.00        12.14
