        CG/HBCS        CG/ScaleStar
1        17.12        0.40
2        19.72        0.12
3        12.88        0.41
4        21.74        -3.22
5        20.30        -0.00
6        14.49        0.09
7        -0.15        1.18
8        1.53        5.94
9        4.44        10.07
10        7.52        13.94
11        7.94        16.63
12        9.47        19.08
13        11.89        21.24
14        12.22        22.91
15        12.39        24.72
16        11.69        25.97
17        12.65        27.16
18        14.23        28.48
19        14.41        29.47
20        0.00        30.45
