        CG/HBCS        CG/ScaleStar
1        32.62        0.03
2        35.50        -0.91
3        26.19        0.08
4        17.73        4.98
5        0.17        13.10
6        1.49        17.99
7        2.89        22.19
8        4.36        25.37
9        5.84        27.74
10        7.27        29.63
11        7.95        31.32
12        8.63        32.71
13        8.75        33.82
14        9.66        34.83
15        10.37        35.77
16        10.26        36.50
17        10.80        37.21
18        11.03        37.81
19        11.27        38.38
20        0.00        38.87
